Campaña,Arte,Lance,Sector,Fecha,Long L,Latit L,Prof L,Prof Med,Species,Family,Order,Nºmuestra,P muestra
Maurit-1107,BT,62,Mauritania,12/6/2007,-17.0717,16.1597,1236,1240,Mastigoteuthidae indet,Mastigoteuthidae,Oegopsida,1,88
Maurit-1107,BT,62,Mauritania,12/6/2007,-17.0717,16.1597,1236,1240,Rossiinae indet,Sepiolidae,Sepioidea,1,86
Maurit-1107,BT,62,Mauritania,12/6/2007,-17.0717,16.1597,1236,1240,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,1604
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Bathypolypodidae indet,Bathypolypodidae,Octopoda,7,264
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Enteroctopodidae indet,Enteroctopodidae,Octopoda,7,3358
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Lepidoteuthis grimaldii,Lepidoteuthidae,Oegopsida,1,788
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,222
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Rossiinae indet,Sepiolidae,Sepioidea,8,248
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Teuthowenia maculata,Cranchiidae,Oegopsida,1,2
Maurit-1107,BT,63,Mauritania,12/6/2007,-16.9200,16.3108,848,823,Todarodes sagittatus,Ommastrephidae,Oegopsida,18,12390
Maurit-1107,BT,64,Mauritania,12/6/2007,-16.8623,16.3912,452,460,Bathypolypodidae indet,Bathypolypodidae,Octopoda,1,28
Maurit-1107,BT,64,Mauritania,12/6/2007,-16.8623,16.3912,452,460,Illex coindetii,Ommastrephidae,Oegopsida,1,502
Maurit-1107,BT,64,Mauritania,12/6/2007,-16.8623,16.3912,452,460,Todarodes sagittatus,Ommastrephidae,Oegopsida,7,3438
Maurit-1107,BT,64,Mauritania,12/6/2007,-16.8623,16.3912,452,460,Todaropsis eblanae,Ommastrephidae,Oegopsida,29,5943
Maurit-1107,BT,67,Mauritania,12/7/2007,-17.0742,16.5195,1381,1386,Eledone sp,Eledonidae,Octopoda,2,1702
Maurit-1107,BT,67,Mauritania,12/7/2007,-17.0742,16.5195,1381,1386,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,480
Maurit-1107,BT,67,Mauritania,12/7/2007,-17.0742,16.5195,1381,1386,Rossiinae indet,Sepiolidae,Sepioidea,2,84
Maurit-1107,BT,67,Mauritania,12/7/2007,-17.0742,16.5195,1381,1386,Stigmatoteuthis arcturi,Histioteuthidae,Oegopsida,1,97
Maurit-1107,BT,66,Mauritania,12/7/2007,-17.0050,16.3858,1243,1280,Bathypolypodidae indet,Bathypolypodidae,Octopoda,4,192
Maurit-1107,BT,66,Mauritania,12/7/2007,-17.0050,16.3858,1243,1280,Haliphron atlanticus,Alloposidae,Octopoda,1,266
Maurit-1107,BT,66,Mauritania,12/7/2007,-17.0050,16.3858,1243,1280,Illex coindetii,Ommastrephidae,Oegopsida,1,38
Maurit-1107,BT,66,Mauritania,12/7/2007,-17.0050,16.3858,1243,1280,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,37
Maurit-1107,BT,66,Mauritania,12/7/2007,-17.0050,16.3858,1243,1280,Rossiinae indet,Sepiolidae,Sepioidea,1,114
Maurit-1107,BT,66,Mauritania,12/7/2007,-17.0050,16.3858,1243,1280,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,960
Maurit-1107,BT,68,Mauritania,12/7/2007,-16.9913,16.6385,1136,1141,Amphitretus pelagicus,Amphitretidae,Octopoda,1,38
Maurit-1107,BT,68,Mauritania,12/7/2007,-16.9913,16.6385,1136,1141,Bathypolypodidae indet,Bathypolypodidae,Octopoda,3,164
Maurit-1107,BT,68,Mauritania,12/7/2007,-16.9913,16.6385,1136,1141,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,590
Maurit-1107,BT,68,Mauritania,12/7/2007,-16.9913,16.6385,1136,1141,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,2,30
Maurit-1107,BT,68,Mauritania,12/7/2007,-16.9913,16.6385,1136,1141,Rossiinae indet,Sepiolidae,Sepioidea,7,394
Maurit-1107,BT,68,Mauritania,12/7/2007,-16.9913,16.6385,1136,1141,Todarodes sagittatus,Ommastrephidae,Oegopsida,5,4516
Maurit-1107,BT,65,Mauritania,12/7/2007,-16.9487,16.4192,1007,1006,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,386
Maurit-1107,BT,65,Mauritania,12/7/2007,-16.9487,16.4192,1007,1006,Illex coindetii,Ommastrephidae,Oegopsida,1,60
Maurit-1107,BT,65,Mauritania,12/7/2007,-16.9487,16.4192,1007,1006,Rossiinae indet,Sepiolidae,Sepioidea,5,166
Maurit-1107,BT,65,Mauritania,12/7/2007,-16.9487,16.4192,1007,1006,Teuthowenia maculata,Cranchiidae,Oegopsida,1,76
Maurit-1107,BT,65,Mauritania,12/7/2007,-16.9487,16.4192,1007,1006,Todarodes sagittatus,Ommastrephidae,Oegopsida,4,3388
Maurit-1107,BT,65,Mauritania,12/7/2007,-16.9487,16.4192,1007,1006,Todaropsis eblanae,Ommastrephidae,Oegopsida,2,404
Maurit-1107,BT,69,Mauritania,12/8/2007,-17.1143,16.8423,1629,1639,Eledone sp,Eledonidae,Octopoda,2,2366
Maurit-1107,BT,69,Mauritania,12/8/2007,-17.1143,16.8423,1629,1639,Enteroctopodidae indet,Enteroctopodidae,Octopoda,2,420
Maurit-1107,BT,69,Mauritania,12/8/2007,-17.1143,16.8423,1629,1639,Lepidoteuthis grimaldii,Lepidoteuthidae,Oegopsida,1,316
Maurit-1107,BT,69,Mauritania,12/8/2007,-17.1143,16.8423,1629,1639,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,4,1686
Maurit-1107,BT,71,Mauritania,12/8/2007,-16.8817,17.1192,812,825,Bathypolypodidae indet,Bathypolypodidae,Octopoda,4,206
Maurit-1107,BT,71,Mauritania,12/8/2007,-16.8817,17.1192,812,825,Enteroctopodidae indet,Enteroctopodidae,Octopoda,4,2550
Maurit-1107,BT,71,Mauritania,12/8/2007,-16.8817,17.1192,812,825,Octopodidae indet,Octopodidae,Octopoda,1,4
Maurit-1107,BT,71,Mauritania,12/8/2007,-16.8817,17.1192,812,825,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,1,112
Maurit-1107,BT,71,Mauritania,12/8/2007,-16.8817,17.1192,812,825,Rossiinae indet,Sepiolidae,Sepioidea,7,310
Maurit-1107,BT,71,Mauritania,12/8/2007,-16.8817,17.1192,812,825,Todarodes sagittatus,Ommastrephidae,Oegopsida,24,17056
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Bathypolypodidae indet,Bathypolypodidae,Octopoda,19,642
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Enteroctopodidae indet,Enteroctopodidae,Octopoda,3,1290
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Enteroctopodidae indet,Enteroctopodidae,Octopoda,5,546
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Haliphron atlanticus,Alloposidae,Octopoda,1,198
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Octopodidae indet,Octopodidae,Octopoda,3,32
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,36
Maurit-1107,BT,70,Mauritania,12/8/2007,-16.8108,16.9205,755,778,Todarodes sagittatus,Ommastrephidae,Oegopsida,23,14322
Maurit-1107,BT,74,Mauritania,12/9/2007,-17.0627,17.4498,1735,1743,Galiteuthis armata,Cranchiidae,Oegopsida,1,140
Maurit-1107,BT,74,Mauritania,12/9/2007,-17.0627,17.4498,1735,1743,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,410
Maurit-1107,BT,73,Mauritania,12/9/2007,-16.9693,17.2638,1330,1307,Enteroctopodidae indet,Enteroctopodidae,Octopoda,4,3088
Maurit-1107,BT,73,Mauritania,12/9/2007,-16.9693,17.2638,1330,1307,Lepidoteuthis grimaldii,Lepidoteuthidae,Oegopsida,1,122
Maurit-1107,BT,73,Mauritania,12/9/2007,-16.9693,17.2638,1330,1307,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,2,3282
Maurit-1107,BT,73,Mauritania,12/9/2007,-16.9693,17.2638,1330,1307,Rossiinae indet,Sepiolidae,Sepioidea,2,132
Maurit-1107,BT,73,Mauritania,12/9/2007,-16.9693,17.2638,1330,1307,Stigmatoteuthis arcturi,Histioteuthidae,Oegopsida,1,254
Maurit-1107,BT,75,Mauritania,12/10/2007,-17.0078,17.6155,1688,1674,Amphitretus pelagicus,Amphitretidae,Octopoda,1,2424
Maurit-1107,BT,75,Mauritania,12/10/2007,-17.0078,17.6155,1688,1674,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,152
Maurit-1107,BT,75,Mauritania,12/10/2007,-17.0078,17.6155,1688,1674,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,60
Maurit-1107,BT,75,Mauritania,12/10/2007,-17.0078,17.6155,1688,1674,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,1216
Maurit-1107,BT,75,Mauritania,12/10/2007,-17.0078,17.6155,1688,1674,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,642
Maurit-1107,BT,75,Mauritania,12/10/2007,-17.0078,17.6155,1688,1674,Vampyroteuthis infernalis,Vampyroteuthidae,Vampyromorpha,1,100
Maurit-1107,BT,76,Mauritania,12/10/2007,-16.9323,17.5885,1556,1477,Chiroteuthis veranii,Chiroteuthidae,Oegopsida,1,60
Maurit-1107,BT,76,Mauritania,12/10/2007,-16.9323,17.5885,1556,1477,Eledone sp,Eledonidae,Octopoda,2,1444
Maurit-1107,BT,76,Mauritania,12/10/2007,-16.9323,17.5885,1556,1477,Enteroctopodidae indet,Enteroctopodidae,Octopoda,1,134
Maurit-1107,BT,76,Mauritania,12/10/2007,-16.9323,17.5885,1556,1477,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,88
Maurit-1107,BT,76,Mauritania,12/10/2007,-16.9323,17.5885,1556,1477,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,3,1404
Maurit-1107,BT,76,Mauritania,12/10/2007,-16.9323,17.5885,1556,1477,Rossiinae indet,Sepiolidae,Sepioidea,1,132
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Amphitretus pelagicus,Amphitretidae,Octopoda,1,220
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Bathypolypodidae indet,Bathypolypodidae,Octopoda,3,252
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Enteroctopodidae indet,Enteroctopodidae,Octopoda,6,2594
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Enteroctopodidae indet,Enteroctopodidae,Octopoda,2,444
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,744
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Rossiinae indet,Sepiolidae,Sepioidea,4,240
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Teuthowenia maculata,Cranchiidae,Oegopsida,2,258
Maurit-1107,BT,77,Mauritania,12/10/2007,-16.8912,17.5192,1277,1309,Todarodes sagittatus,Ommastrephidae,Oegopsida,4,4256
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Bathypolypodidae indet,Bathypolypodidae,Octopoda,19,828
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Bathypolypodidae indet,Bathypolypodidae,Octopoda,2,734
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Bolitaeninae indet,Amphitretidae,Octopoda,10,8410
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Enteroctopodidae indet,Enteroctopodidae,Octopoda,8,2462
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Octopodidae indet,Octopodidae,Octopoda,3,20
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Rossiinae indet,Sepiolidae,Sepioidea,5,176
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Stigmatoteuthis arcturi,Histioteuthidae,Oegopsida,1,172
Maurit-1107,BT,78,Mauritania,12/11/2007,-16.6745,18.1195,842,846,Todarodes sagittatus,Ommastrephidae,Oegopsida,21,14051
Maurit-1107,BT,79,Mauritania,12/11/2007,-16.6108,18.0723,554,565,Amphitretus pelagicus,Amphitretidae,Octopoda,1,1366
Maurit-1107,BT,79,Mauritania,12/11/2007,-16.6108,18.0723,554,565,Bathypolypodidae indet,Bathypolypodidae,Octopoda,1,32
Maurit-1107,BT,79,Mauritania,12/11/2007,-16.6108,18.0723,554,565,Chiroteuthis veranii,Chiroteuthidae,Oegopsida,3,144
Maurit-1107,BT,79,Mauritania,12/11/2007,-16.6108,18.0723,554,565,Octopoteuthidae indet,Octopoteuthidae,Oegopsida,1,16
Maurit-1107,BT,79,Mauritania,12/11/2007,-16.6108,18.0723,554,565,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,248
Maurit-1107,BT,79,Mauritania,12/11/2007,-16.6108,18.0723,554,565,Todarodes sagittatus,Ommastrephidae,Oegopsida,11,4674
Bissau-0810,BT,5,Bissau,10/23/2008,-17.1854,11.4770,105,104,Illex coindetii,Ommastrephidae,Oegopsida,130,2925
Bissau-0810,BT,5,Bissau,10/23/2008,-17.1854,11.4770,105,104,Octopus vulgaris,Octopodidae,Octopoda,26,5680
Bissau-0810,BT,5,Bissau,10/23/2008,-17.1854,11.4770,105,104,Sepia elegans,Sepiidae,Sepioidea,71,1148
Bissau-0810,BT,1,Bissau,10/23/2008,-17.1903,11.5685,102,103,Illex coindetii,Ommastrephidae,Oegopsida,15,365
Bissau-0810,BT,1,Bissau,10/23/2008,-17.1903,11.5685,102,103,Octopus vulgaris,Octopodidae,Octopoda,4,792
Bissau-0810,BT,1,Bissau,10/23/2008,-17.1903,11.5685,102,103,Sepia elegans,Sepiidae,Sepioidea,2,27
Bissau-0810,BT,1,Bissau,10/23/2008,-17.1903,11.5685,102,103,Todaropsis eblanae,Ommastrephidae,Oegopsida,19,473
Bissau-0810,BT,4,Bissau,10/23/2008,-17.2200,11.4715,385,380,Illex coindetii,Ommastrephidae,Oegopsida,4,402
Bissau-0810,BT,4,Bissau,10/23/2008,-17.2200,11.4715,385,380,Muusoctopus sp,Enteroctopodidae,Octopoda,3,226
Bissau-0810,BT,4,Bissau,10/23/2008,-17.2200,11.4715,385,380,Ommastrephidae indet,Ommastrephidae,Oegopsida,9,320
Bissau-0810,BT,4,Bissau,10/23/2008,-17.2200,11.4715,385,380,Todaropsis eblanae,Ommastrephidae,Oegopsida,11,1676
Bissau-0810,BT,3,Bissau,10/23/2008,-17.2540,11.4880,733,735,Amphitretus pelagicus,Amphitretidae,Octopoda,1,1858
Bissau-0810,BT,3,Bissau,10/23/2008,-17.2540,11.4880,733,735,Muusoctopus sp,Enteroctopodidae,Octopoda,6,432
Bissau-0810,BT,3,Bissau,10/23/2008,-17.2540,11.4880,733,735,Neorossia caroli,Sepiolidae,Sepioidea,1,53
Bissau-0810,BT,3,Bissau,10/23/2008,-17.2540,11.4880,733,735,Ommastrephidae indet,Ommastrephidae,Oegopsida,4,54
Bissau-0810,BT,7,Bissau,10/24/2008,-17.1401,11.4307,79,79,Eledone sp,Eledonidae,Octopoda,4,954
Bissau-0810,BT,7,Bissau,10/24/2008,-17.1401,11.4307,79,79,Ommastrephidae indet,Ommastrephidae,Oegopsida,5,16
Bissau-0810,BT,7,Bissau,10/24/2008,-17.1401,11.4307,79,79,Sepia elegans,Sepiidae,Sepioidea,15,291
Bissau-0810,BT,7,Bissau,10/24/2008,-17.1401,11.4307,79,79,Sepia orbignyana,Sepiidae,Sepioidea,4,103
Bissau-0810,BT,6,Bissau,10/24/2008,-17.1416,11.4747,76,76,Eledone sp,Eledonidae,Octopoda,11,2800
Bissau-0810,BT,6,Bissau,10/24/2008,-17.1416,11.4747,76,76,Octopodidae indet,Octopodidae,Octopoda,6,222
Bissau-0810,BT,6,Bissau,10/24/2008,-17.1416,11.4747,76,76,Octopus vulgaris,Octopodidae,Octopoda,9,2260
Bissau-0810,BT,6,Bissau,10/24/2008,-17.1416,11.4747,76,76,Ommastrephidae indet,Ommastrephidae,Oegopsida,1,3
Bissau-0810,BT,6,Bissau,10/24/2008,-17.1416,11.4747,76,76,Sepia elegans,Sepiidae,Sepioidea,42,749
Bissau-0810,BT,6,Bissau,10/24/2008,-17.1416,11.4747,76,76,Sepia orbignyana,Sepiidae,Sepioidea,1,13
Bissau-0810,BT,8,Bissau,10/24/2008,-17.1668,11.3840,98,99,Eledone sp,Eledonidae,Octopoda,12,3948
Bissau-0810,BT,8,Bissau,10/24/2008,-17.1668,11.3840,98,99,Octopodidae indet,Octopodidae,Octopoda,3,440
Bissau-0810,BT,8,Bissau,10/24/2008,-17.1668,11.3840,98,99,Octopus vulgaris,Octopodidae,Octopoda,38,7256
Bissau-0810,BT,8,Bissau,10/24/2008,-17.1668,11.3840,98,99,Ommastrephidae indet,Ommastrephidae,Oegopsida,254,3516
Bissau-0810,BT,8,Bissau,10/24/2008,-17.1668,11.3840,98,99,Sepia elegans,Sepiidae,Sepioidea,271,4596
Bissau-0810,BT,8,Bissau,10/24/2008,-17.1668,11.3840,98,99,Sepia orbignyana,Sepiidae,Sepioidea,7,201
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Eledone sp,Eledonidae,Octopoda,1,221
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Illex coindetii,Ommastrephidae,Oegopsida,96,2338
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Octopus vulgaris,Octopodidae,Octopoda,25,4522
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Sepia elegans,Sepiidae,Sepioidea,94,973
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Sepia hierredda,Sepiidae,Sepioidea,4,350
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Sepia orbignyana,Sepiidae,Sepioidea,1,56
Bissau-0810,BT,11,Bissau,10/24/2008,-17.1676,11.3181,100,99,Todaropsis eblanae,Ommastrephidae,Oegopsida,81,1498
Bissau-0810,BT,9,Bissau,10/24/2008,-17.2226,11.3734,460,505,Illex coindetii,Ommastrephidae,Oegopsida,3,232
Bissau-0810,BT,9,Bissau,10/24/2008,-17.2226,11.3734,460,505,Ommastrephidae indet,Ommastrephidae,Oegopsida,2,66
Bissau-0810,BT,9,Bissau,10/24/2008,-17.2226,11.3734,460,505,Todaropsis eblanae,Ommastrephidae,Oegopsida,10,1967
Bissau-0810,BT,10,Bissau,10/24/2008,-17.2502,11.3220,816,809,Muusoctopus sp,Enteroctopodidae,Octopoda,4,1548
Bissau-0810,BT,10,Bissau,10/24/2008,-17.2502,11.3220,816,809,Neorossia caroli,Sepiolidae,Sepioidea,6,254
Bissau-0810,BT,10,Bissau,10/24/2008,-17.2502,11.3220,816,809,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,786
Bissau-0810,BT,10,Bissau,10/24/2008,-17.2502,11.3220,816,809,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,201
Bissau-0810,BT,14,Bissau,10/25/2008,-17.1335,11.2832,57,57,Alloteuthis africana,Loliginidae,Myopsida,998,3030
Bissau-0810,BT,14,Bissau,10/25/2008,-17.1335,11.2832,57,57,Eledone sp,Eledonidae,Octopoda,3,1112
Bissau-0810,BT,14,Bissau,10/25/2008,-17.1335,11.2832,57,57,Octopus vulgaris,Octopodidae,Octopoda,42,11030
Bissau-0810,BT,14,Bissau,10/25/2008,-17.1335,11.2832,57,57,Sepia bertheloti,Sepiidae,Sepioidea,361,4740
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Alloteuthis africana,Loliginidae,Myopsida,145,439
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Eledone sp,Eledonidae,Octopoda,14,3972
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Illex coindetii,Ommastrephidae,Oegopsida,567,5017
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Octopus vulgaris,Octopodidae,Octopoda,40,6355
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Ommastrephidae indet,Ommastrephidae,Oegopsida,39,139
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Sepia bertheloti,Sepiidae,Sepioidea,23,584
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Sepia elegans,Sepiidae,Sepioidea,112,1172
Bissau-0810,BT,13,Bissau,10/25/2008,-17.1637,11.2597,95,96,Todaropsis eblanae,Ommastrephidae,Oegopsida,3,550
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Alloteuthis africana,Loliginidae,Myopsida,467,1275
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Eledone sp,Eledonidae,Octopoda,2,548
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Illex coindetii,Ommastrephidae,Oegopsida,289,2165
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Octopus vulgaris,Octopodidae,Octopoda,16,2162
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Sepia elegans,Sepiidae,Sepioidea,11,128
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Sepia hierredda,Sepiidae,Sepioidea,4,122
Bissau-0810,BT,15,Bissau,10/25/2008,-17.1708,11.2366,93,93,Todaropsis eblanae,Ommastrephidae,Oegopsida,63,770
Bissau-0810,BT,16,Bissau,10/25/2008,-17.1800,11.1897,80,84,Illex coindetii,Ommastrephidae,Oegopsida,8,285
Bissau-0810,BT,16,Bissau,10/25/2008,-17.1800,11.1897,80,84,Octopus vulgaris,Octopodidae,Octopoda,10,1580
Bissau-0810,BT,16,Bissau,10/25/2008,-17.1800,11.1897,80,84,Sepia bertheloti,Sepiidae,Sepioidea,34,1050
Bissau-0810,BT,16,Bissau,10/25/2008,-17.1800,11.1897,80,84,Sepia elegans,Sepiidae,Sepioidea,8,160
Bissau-0810,BT,12,Bissau,10/25/2008,-17.2186,11.2380,335,364,Muusoctopus sp,Enteroctopodidae,Octopoda,1,50
Bissau-0810,BT,12,Bissau,10/25/2008,-17.2186,11.2380,335,364,Onychoteuthidae indet,Onychoteuthidae,Oegopsida,1,10
Bissau-0810,BT,12,Bissau,10/25/2008,-17.2186,11.2380,335,364,Todaropsis eblanae,Ommastrephidae,Oegopsida,19,2474
Bissau-0810,BT,21,Bissau,10/26/2008,-17.0543,11.0858,46,47,Octopus vulgaris,Octopodidae,Octopoda,27,9930
Bissau-0810,BT,21,Bissau,10/26/2008,-17.0543,11.0858,46,47,Sepia bertheloti,Sepiidae,Sepioidea,72,6435
Bissau-0810,BT,20,Bissau,10/26/2008,-17.0919,11.1410,52,52,Alloteuthis africana,Loliginidae,Myopsida,193,763
Bissau-0810,BT,20,Bissau,10/26/2008,-17.0919,11.1410,52,52,Octopus vulgaris,Octopodidae,Octopoda,67,33300
Bissau-0810,BT,20,Bissau,10/26/2008,-17.0919,11.1410,52,52,Sepia bertheloti,Sepiidae,Sepioidea,270,8000
Bissau-0810,BT,19,Bissau,10/26/2008,-17.1065,11.1129,71,71,Octopus vulgaris,Octopodidae,Octopoda,3,804
Bissau-0810,BT,19,Bissau,10/26/2008,-17.1065,11.1129,71,71,Sepia bertheloti,Sepiidae,Sepioidea,37,748
Bissau-0810,BT,19,Bissau,10/26/2008,-17.1065,11.1129,71,71,Sepia elegans,Sepiidae,Sepioidea,2,10
Bissau-0810,BT,18,Bissau,10/26/2008,-17.1563,11.0663,103,105,Illex coindetii,Ommastrephidae,Oegopsida,1,31
Bissau-0810,BT,18,Bissau,10/26/2008,-17.1563,11.0663,103,105,Muusoctopus januarii,Enteroctopodidae,Octopoda,1,15
Bissau-0810,BT,18,Bissau,10/26/2008,-17.1563,11.0663,103,105,Octopus vulgaris,Octopodidae,Octopoda,2,762
Bissau-0810,BT,17,Bissau,10/26/2008,-17.1919,11.1431,306,246,Neorossia caroli,Sepiolidae,Sepioidea,2,27
Bissau-0810,BT,17,Bissau,10/26/2008,-17.1919,11.1431,306,246,Sepia elegans,Sepiidae,Sepioidea,1,30
Bissau-0810,BT,22,Bissau,10/27/2008,-17.2094,10.5201,300,303,Illex coindetii,Ommastrephidae,Oegopsida,6,970
Bissau-0810,BT,22,Bissau,10/27/2008,-17.2094,10.5201,300,303,Octopus vulgaris,Octopodidae,Octopoda,1,400
Bissau-0810,BT,22,Bissau,10/27/2008,-17.2094,10.5201,300,303,Todaropsis eblanae,Ommastrephidae,Oegopsida,9,1105
Bissau-0810,BT,24,Bissau,10/27/2008,-17.2470,10.4201,435,434,Illex coindetii,Ommastrephidae,Oegopsida,7,1138
Bissau-0810,BT,24,Bissau,10/27/2008,-17.2470,10.4201,435,434,Muusoctopus levis,Enteroctopodidae,Octopoda,1,4
Bissau-0810,BT,24,Bissau,10/27/2008,-17.2470,10.4201,435,434,Todaropsis eblanae,Ommastrephidae,Oegopsida,3,668
Bissau-0810,BT,25,Bissau,10/27/2008,-17.2614,10.3745,483,488,Cirrothauma sp,Cirroteuthidae,Octopoda,1,88
Bissau-0810,BT,25,Bissau,10/27/2008,-17.2614,10.3745,483,488,Illex coindetii,Ommastrephidae,Oegopsida,17,2528
Bissau-0810,BT,25,Bissau,10/27/2008,-17.2614,10.3745,483,488,Muusoctopus sp,Enteroctopodidae,Octopoda,1,15
Bissau-0810,BT,25,Bissau,10/27/2008,-17.2614,10.3745,483,488,Neorossia caroli,Sepiolidae,Sepioidea,13,1238
Bissau-0810,BT,25,Bissau,10/27/2008,-17.2614,10.3745,483,488,Ornithoteuthis antillarum,Ommastrephidae,Oegopsida,15,350
Bissau-0810,BT,25,Bissau,10/27/2008,-17.2614,10.3745,483,488,Todaropsis eblanae,Ommastrephidae,Oegopsida,49,10450
Bissau-0810,BT,23,Bissau,10/27/2008,-17.2675,10.4746,515,518,Illex coindetii,Ommastrephidae,Oegopsida,3,634
Bissau-0810,BT,23,Bissau,10/27/2008,-17.2675,10.4746,515,518,Muusoctopus levis,Enteroctopodidae,Octopoda,4,92
Bissau-0810,BT,23,Bissau,10/27/2008,-17.2675,10.4746,515,518,Todaropsis eblanae,Ommastrephidae,Oegopsida,69,15300
Bissau-0810,BT,26,Bissau,10/27/2008,-17.3190,10.3806,940,895,Bathypolypus ergasticus,Bathypolypodidae,Octopoda,1,874
Bissau-0810,BT,26,Bissau,10/27/2008,-17.3190,10.3806,940,895,Neorossia caroli,Sepiolidae,Sepioidea,1,154
Bissau-0810,BT,26,Bissau,10/27/2008,-17.3190,10.3806,940,895,Onykia robsoni,Onychoteuthidae,Oegopsida,2,2675
